9.940104000000000000e+08 1.101902400000000000e+09 3.751858688544509411e+08 1.955758582558575571e+08 1.227817047999534383e+07 -8.022894343431883499e+03 1.529310875352746552e+04 4.174451554337746870e+02
9.940104000000000000e+08 1.103457600000000000e+09 3.751859575347076654e+08 1.955758182497023940e+08 1.227806474659602158e+07 -8.022891881708332221e+03 1.529310772827110486e+04 4.174464588674234165e+02
9.940104000000000000e+08 1.103474599200000048e+09 3.751859575119566917e+08 1.955758184040168822e+08 1.227806219630917162e+07 -8.022891884779826796e+03 1.529310772819421800e+04 4.174464415331331679e+02
9.940104000000000000e+08 1.103630400000000000e+09 3.751858687836211324e+08 1.955758623135155439e+08 1.227805216103785858e+07 -8.022894480798496261e+03 1.529310871846341797e+04 4.174465536689458531e+02
