N1466584402_1 2004/JUN/22 08:09:10.953  MIMAS      40.865189  10.064482 0.108E-03 0.981E-04  40.860992  10.063196   89.867789  515.22  523.55   5
N1466584428_1 2004/JUN/22 08:09:36.953  MIMAS      40.862298  10.065178 0.133E-03 0.126E-03  40.858570  10.064700   89.879930  512.87  522.20   3
N1466584454_1 2004/JUN/22 08:10:02.953  MIMAS      40.859405  10.065842 0.106E-03 0.994E-04  40.856693  10.064569   89.863316  515.19  519.29   5
N1466584531_1 2004/JUN/22 08:11:20.850  MIMAS      40.850787  10.067879 0.101E-03 0.101E-03  40.848633  10.067658   89.873838  512.13  517.68   5
N1466584557_1 2004/JUN/22 08:11:44.968  MIMAS      40.848136  10.068479 0.108E-03 0.101E-03  40.846961  10.068398   89.877833  511.73  514.87   5
N1466584912_1 2004/JUN/22 08:17:40.985  MIMAS      40.808187  10.077489 0.110E-03 0.111E-03  40.805749  10.076680   89.873342  513.84  518.50   4
N1466584989_1 2004/JUN/22 08:18:59.162  MIMAS      40.799409  10.079468 0.106E-03 0.101E-03  40.797338  10.078135   89.858092  515.37  517.45   5
N1466585189_1 2004/JUN/22 08:22:18.007  MIMAS      40.776547  10.084225 0.117E-03 0.110E-03  40.774081  10.081146   89.900057  520.46  518.59   4
N1466585410_1 2004/JUN/22 08:25:59.313  MIMAS      40.750872  10.089545 0.101E-03 0.111E-03  40.748445  10.086332   89.883973  520.85  518.48   5
N1467495142_2 2004/JUL/02 21:08:06.266  MIMAS     345.461444  12.382612 0.105E-03 0.108E-03 345.524870  12.348772   58.696113  689.57  408.50   4
N1467553222_2 2004/JUL/03 13:16:05.887  MIMAS     359.381880  12.815625 0.108E-03 0.109E-03 359.417659  12.861079   63.710180  437.78  361.69   4
N1476211039_2 2004/OCT/11 18:12:06.453  MIMAS      40.540816   8.052080 0.158E-03 0.131E-03  40.566818   8.086719  359.935126  586.64  410.65   5
N1476383960_2 2004/OCT/13 18:14:06.324  MIMAS      41.869939   7.349001 0.980E-04 0.933E-04  41.945307   7.276190   89.741673  724.67  294.64   8
N1476468560_2 2004/OCT/14 17:44:05.772  MIMAS      42.964113   7.023394 0.102E-03 0.105E-03  43.026070   7.008258   89.641390  556.74  332.59   6
N1476641421_1 2004/OCT/16 17:45:05.644  MIMAS      46.276324   6.217517 0.100E-03 0.105E-03  46.350428   6.203184   89.241276  556.12  297.40   6
N1476788542_2 2004/OCT/18 10:37:05.684  MIMAS      48.201814   6.192728 0.100E-03 0.103E-03  48.235612   6.214908   89.017017  448.56  412.49   5
N1477158985_1 2004/OCT/22 17:31:06.267  MIMAS      65.344585   3.708969 0.757E-04 0.850E-04  65.374375   3.711602   87.154256  508.14  424.60   9
N1477218385_2 2004/OCT/23 10:01:05.879  MIMAS      62.773378   2.551456 0.107E-03 0.120E-03  62.838042   2.582811   87.432257  428.66  319.35   4
N1477935150_2 2004/OCT/31 17:07:06.197  MIMAS     349.427445   8.168475 0.892E-04 0.946E-04 349.417912   8.190363   95.025110  450.37  544.48   6
N1477964130_2 2004/NOV/01 01:10:06.012  MIMAS     359.726581   8.868518 0.117E-03 0.120E-03 359.748334   8.867445   94.287381  509.94  448.81   3
N1478411677_1 2004/NOV/06 05:29:09.811  MIMAS      10.296106   8.115812 0.317E-03 0.370E-03  10.208369   8.186888   93.267132  319.17  776.00   2
N1478450253_1 2004/NOV/06 16:12:05.840  MIMAS      17.265679   7.453429 0.137E-03 0.104E-03  17.303186   7.565567   92.514744  180.29  417.57   6
N1478709455_3 2004/NOV/09 16:12:06.148  MIMAS      22.340629   7.570347 0.177E-03 0.249E-03  22.377856   7.565208   68.304883  565.17  417.12   3
N1478818535_2 2004/NOV/10 22:30:05.436  MIMAS      19.609049   7.321099 0.113E-03 0.108E-03  19.652670   7.382130   92.267432  328.81  392.56   5
N1479140857_2 2004/NOV/14 16:02:05.333  MIMAS      25.390938   6.862295 0.133E-03 0.112E-03  25.371151   6.964922   91.654926  214.22  577.36   5
N1479200258_2 2004/NOV/15 08:32:05.945  MIMAS      29.979937   6.680879 0.879E-04 0.851E-04  29.905993   6.761331   91.118764  281.30  730.05  12
N1479361599_2 2004/NOV/17 05:21:05.892  MIMAS      32.389056   6.341930 0.112E-03 0.131E-03  32.293542   6.384142   90.849378  392.63  789.92   5
N1479571180_2 2004/NOV/19 15:34:05.525  MIMAS      31.891702   5.468294 0.173E-03 0.148E-03  31.810506   5.564888   90.882902  233.70  751.34   3
N1479965563_2 2004/NOV/24 05:07:05.951  MIMAS      36.087059   5.157979 0.121E-03 0.117E-03  35.999684   5.211030   90.438657  358.87  766.26   5
N1480051843_1 2004/NOV/25 05:05:05.388  MIMAS      37.316035   4.857195 0.960E-04 0.993E-04  37.305284   4.882960   90.277027  436.57  543.08   6
N1480649447_2 2004/DEC/02 03:05:05.548  MIMAS      50.095562   3.363753 0.110E-03 0.117E-03  50.137801   3.350453   88.849526  552.72  389.43   6
N1480735008_2 2004/DEC/03 02:51:05.991  MIMAS      52.263273   3.209114 0.938E-04 0.897E-04  52.294984   3.288811   88.579798  281.62  413.51   9
N1481035670_2 2004/DEC/06 14:22:06.034  MIMAS      54.020706   2.156075 0.996E-04 0.951E-04  54.014266   2.130864   88.335771  584.39  532.38   5
N1481072090_2 2004/DEC/07 00:29:05.796  MIMAS      61.100316   2.330519 0.123E-03 0.130E-03  60.984795   2.453060   87.628252  140.81  832.79   6
N1481236191_2 2004/DEC/08 22:04:05.728  MIMAS      66.890896   1.528499 0.135E-03 0.116E-03  66.818506   1.656686   87.007006  127.46  702.58   5
N1481316652_2 2004/DEC/09 20:25:06.204  MIMAS      70.543277   0.970361 0.672E-04 0.678E-04  70.550878   0.996194   86.663448  437.64  485.01  12
N1481355712_2 2004/DEC/10 07:16:05.950  MIMAS      63.839046   0.469492 0.701E-04 0.700E-04  63.866088   0.501327   63.141072  464.34  399.29  11
N1481515793_2 2004/DEC/12 03:44:05.908  MIMAS      73.762363  -1.274908 0.757E-04 0.746E-04  73.764595  -1.280071   57.665557  527.69  514.05   8
N1481705814_2 2004/DEC/14 08:31:05.670  MIMAS     107.870399  -3.690715 0.440E-04 0.426E-04 107.870306  -3.733119  353.942068  498.19  634.35  32
N1482087537_2 2004/DEC/18 18:33:06.185  MIMAS       9.085537  -0.554554 0.110E-03 0.121E-03   9.012099  -0.505615  156.702173  651.64  727.12   4
N1484509816_1 2005/JAN/15 19:24:09.438  MIMAS     162.248168  -0.253203 0.103E-03 0.905E-04 162.266096  -0.255704   14.420555  563.91  505.55   5
N1484509882_1 2005/JAN/15 19:25:15.375  MIMAS     162.366039  -0.248302 0.103E-03 0.121E-03 162.383786  -0.250815   14.413565  563.41  505.72   4
N1484509915_1 2005/JAN/15 19:25:48.374  MIMAS     162.425173  -0.245784 0.118E-03 0.125E-03 162.442593  -0.248355   14.415262  562.53  506.12   3
N1484510353_1 2005/JAN/15 19:33:06.315  MIMAS     163.209174  -0.213599 0.140E-03 0.144E-03 163.225772  -0.215618   14.494061  559.80  505.09   2
N1484510386_1 2005/JAN/15 19:33:39.399  MIMAS     163.268534  -0.211249 0.117E-03 0.114E-03 163.285621  -0.213410   14.429933  561.29  505.19   3
N1484517052_1 2005/JAN/15 21:24:45.376  MIMAS     175.357147   0.092567 0.227E-03 0.256E-03 175.368938   0.091757   15.263758  545.27  504.73   2
N1484517118_1 2005/JAN/15 21:25:51.308  MIMAS     175.477706   0.093303 0.130E-03 0.208E-03 175.489457   0.092305   15.269756  545.30  505.29   3
N1484517151_1 2005/JAN/15 21:26:24.308  MIMAS     175.537848   0.093795 0.158E-03 0.180E-03 175.549277   0.092827   15.303006  544.37  505.43   2
N1484573247_1 2005/JAN/16 13:01:19.900  MIMAS     255.901269   5.191359 0.664E-04 0.669E-04 255.903323   5.194836  273.624092  521.99  516.81  10
N1484580522_1 2005/JAN/16 15:02:34.673  MIMAS     270.404892   5.284939 0.782E-04 0.776E-04 270.406665   5.281666  274.844911  502.43  517.43   7
N1484580644_1 2005/JAN/16 15:04:36.024  MIMAS     270.642104   5.280243 0.138E-03 0.137E-03 270.644349   5.276499  274.839016  501.18  518.91   2
N1484581348_1 2005/JAN/16 15:16:20.051  MIMAS     272.016282   5.249503 0.848E-04 0.681E-04 272.019339   5.244994  274.987189  499.18  521.48   9
N1484581381_1 2005/JAN/16 15:16:53.058  MIMAS     272.079587   5.247533 0.141E-03 0.188E-03 272.082732   5.243794  274.770175  501.40  521.50   2
N1484675588_1 2005/JAN/17 17:27:00.234  MIMAS     339.828683   1.896472 0.950E-04 0.791E-04 339.762093   2.042180    5.551841  277.39  107.66  10
N1484675669_1 2005/JAN/17 17:28:20.905  MIMAS     339.845153   1.891665 0.104E-03 0.821E-04 339.778718   2.037148    5.559445  277.85  108.30   9
N1484675750_1 2005/JAN/17 17:29:39.613  MIMAS     339.861397   1.886831 0.152E-03 0.128E-03 339.795262   2.032772    5.587467  278.39  107.00   4
N1484675990_1 2005/JAN/17 17:33:40.827  MIMAS     339.914311   1.872560 0.120E-03 0.102E-03 339.846259   2.016331    5.515629  273.95  113.54   5
N1484676030_3 2005/JAN/17 17:34:20.826  MIMAS     339.923286   1.869895 0.127E-03 0.103E-03 339.854850   2.014013    5.565720  272.39  112.85   5
N1484676070_1 2005/JAN/17 17:35:00.826  MIMAS     339.932379   1.867379 0.135E-03 0.113E-03 339.865268   2.012064    5.565362  276.07  110.83   4
N1484676354_1 2005/JAN/17 17:39:45.940  MIMAS     339.999846   1.849682 0.153E-03 0.130E-03 339.935832   1.993516    5.523665  285.58  112.26   5
N1484676387_1 2005/JAN/17 17:40:19.030  MIMAS     340.008109   1.847586 0.299E-03 0.182E-03 339.944881   1.991182    5.462774  288.35  112.49   2
N1484676476_1 2005/JAN/17 17:41:47.947  MIMAS     340.029835   1.841867 0.116E-03 0.965E-04 339.966592   1.985541    5.596610  287.35  112.79   6
N1484676509_1 2005/JAN/17 17:42:21.041  MIMAS     340.038202   1.839862 0.128E-03 0.107E-03 339.975679   1.983265    5.562557  289.75  113.24   5
N1484685168_1 2005/JAN/17 20:06:40.202  MIMAS     343.877353   1.200012 0.874E-04 0.744E-04 343.821358   1.331027    5.328876  313.61  146.52  11
N1484685201_1 2005/JAN/17 20:07:12.925  MIMAS     343.897010   1.197386 0.865E-04 0.743E-04 343.840838   1.328146    5.312557  313.27  147.25  11
N1484685241_1 2005/JAN/17 20:07:51.043  MIMAS     343.920441   1.194113 0.230E-03 0.164E-03 343.864316   1.325866    5.399914  312.58  144.66   2
N1484686282_1 2005/JAN/17 20:25:14.024  MIMAS     344.564368   1.110811 0.101E-03 0.835E-04 344.508674   1.240594    5.278663  315.13  149.84   8
N1484687848_1 2005/JAN/17 20:51:20.204  MIMAS     345.584027   0.985238 0.136E-03 0.107E-03 345.531923   1.113594    5.170244  326.60  152.67   5
N1484687929_1 2005/JAN/17 20:52:40.915  MIMAS     345.637950   0.978788 0.126E-03 0.100E-03 345.584948   1.106990    5.199812  323.85  153.45   5
N1484687962_1 2005/JAN/17 20:53:13.915  MIMAS     345.660180   0.976114 0.154E-03 0.112E-03 345.606632   1.104284    5.186064  322.36  153.64   4
N1484688204_1 2005/JAN/17 20:57:15.335  MIMAS     345.823013   0.956796 0.196E-03 0.151E-03 345.770626   1.083922    5.199625  325.92  156.41   2
N1484688553_1 2005/JAN/17 21:03:04.943  MIMAS     346.060692   0.928954 0.125E-03 0.955E-04 346.006524   1.056520    5.177723  320.77  155.53   6
N1484688586_1 2005/JAN/17 21:03:38.012  MIMAS     346.083404   0.926283 0.134E-03 0.100E-03 346.029988   1.053649    5.165422  323.08  155.87   6
N1484688667_1 2005/JAN/17 21:04:58.954  MIMAS     346.138873   0.919992 0.259E-03 0.217E-03 346.085431   1.047462    5.097258  323.40  155.35   4
N1484746660_1 2005/JAN/18 13:11:31.355  MIMAS     359.612418   0.822341 0.152E-03 0.108E-03 359.549816   0.986437    4.140917  295.04   47.74   6
N1484746693_1 2005/JAN/18 13:12:04.355  MIMAS     359.597100   0.822992 0.179E-03 0.121E-03 359.535697   0.987846    4.188162  297.98   45.46   4
N1484746871_1 2005/JAN/18 13:15:02.625  MIMAS     359.514935   0.826738 0.144E-03 0.107E-03 359.451919   0.991704    4.249707  292.77   45.71   5
N1484746904_1 2005/JAN/18 13:15:35.779  MIMAS     359.499902   0.827462 0.145E-03 0.110E-03 359.437620   0.992158    4.205389  295.32   46.17   7
N1484746985_1 2005/JAN/18 13:16:56.790  MIMAS     359.463205   0.828887 0.129E-03 0.107E-03 359.401263   0.993535    4.177086  296.55   46.13   5
N1484771518_1 2005/JAN/18 20:05:49.709  MIMAS     359.454189   0.110375 0.136E-03 0.108E-03 359.410723   0.244718    4.160828  356.77  130.24   4
N1484771591_1 2005/JAN/18 20:07:02.591  MIMAS     359.485608   0.106460 0.190E-03 0.149E-03 359.441089   0.240721    4.167538  353.68  130.72   3
N1484771841_1 2005/JAN/18 20:11:12.191  MIMAS     359.594001   0.092712 0.111E-03 0.929E-04 359.552225   0.225870    4.177447  361.82  133.37   6
N1484771907_1 2005/JAN/18 20:12:18.190  MIMAS     359.622990   0.089129 0.122E-03 0.102E-03 359.581440   0.223381    4.152584  362.41  130.08   6
N1484772151_1 2005/JAN/18 20:16:22.461  MIMAS     359.730852   0.075621 0.140E-03 0.109E-03 359.687416   0.209568    4.118498  357.22  131.27   4
N1484772184_1 2005/JAN/18 20:16:55.614  MIMAS     359.745533   0.073790 0.111E-03 0.879E-04 359.701539   0.207806    4.152095  355.36  131.28   7
N1484772217_1 2005/JAN/18 20:17:28.614  MIMAS     359.760281   0.072034 0.932E-04 0.775E-04 359.716464   0.205843    4.139861  356.00  131.81  10
N1484772331_1 2005/JAN/18 20:19:22.625  MIMAS     359.811264   0.065748 0.131E-03 0.104E-03 359.767166   0.199379    4.159268  355.09  132.44   6
N1484832659_1 2005/JAN/19 13:04:50.321  MIMAS       7.456653   0.171408 0.133E-02 0.768E-03   7.400301   0.329256    3.473739  319.72   62.32   2
N1484833373_1 2005/JAN/19 13:16:44.258  MIMAS       7.224494   0.174452 0.164E-03 0.129E-03   7.171606   0.331663    3.439128  330.18   63.45   3
N1484833454_1 2005/JAN/19 13:18:05.265  MIMAS       7.199017   0.174469 0.370E-03 0.290E-03   7.144691   0.331600    3.481367  325.68   64.07   2
N1484833487_1 2005/JAN/19 13:18:38.265  MIMAS       7.188576   0.174499 0.328E-03 0.222E-03   7.134403   0.331486    3.473761  326.21   64.44   3
N1484913975_2 2005/JAN/20 11:40:05.782  MIMAS      13.891094  -0.280482 0.142E-03 0.109E-03  13.835432  -0.127603    2.837072  327.45   74.58   5
N1485220577_2 2005/JAN/24 00:50:05.786  MIMAS      31.925466  -1.551430 0.841E-04 0.837E-04  31.950890  -1.606627   68.369013  688.32  501.95   8
N1485429679_2 2005/JAN/26 10:55:06.424  MIMAS      31.399809  -1.801993 0.175E-03 0.149E-03  31.402117  -1.671265   68.407838  159.76  365.06   3
N1485711080_2 2005/JAN/29 17:05:05.592  MIMAS      43.301519  -2.130702 0.128E-03 0.127E-03  43.254263  -2.023777  337.249506  505.09  170.94   4
N1485748341_2 2005/JAN/30 03:26:06.349  MIMAS      38.095817  -2.053696 0.114E-03 0.885E-04  38.071792  -1.929789   67.872835  150.67  440.31   7
N1485863481_2 2005/JAN/31 11:25:05.600  MIMAS      45.826698  -2.402717 0.947E-04 0.914E-04  45.844942  -2.330688  336.778821  643.07  339.55   7
N1485952282_2 2005/FEB/01 12:05:06.022  MIMAS      48.266901  -2.401122 0.120E-03 0.111E-03  48.247723  -2.389822  336.353014  473.56  458.94   4
N1486076603_2 2005/FEB/02 22:37:06.212  MIMAS      44.897681  -2.415019 0.111E-03 0.955E-04  44.889415  -2.306843  336.974799  612.65  211.97   6
N1486400605_1 2005/FEB/06 16:37:06.102  MIMAS      51.939724  -2.697955 0.125E-03 0.107E-03  51.951742  -2.613708   88.625458  266.91  470.64   4
N1486437385_1 2005/FEB/07 02:50:05.863  MIMAS      58.760317  -2.866833 0.992E-04 0.878E-04  58.714646  -2.752083   87.896777  172.46  632.06   8
N1486721907_2 2005/FEB/10 09:52:06.010  MIMAS      61.491569  -2.961987 0.834E-04 0.754E-04  61.479417  -2.893863   87.602408  311.68  538.53  10
N1486894588_2 2005/FEB/12 09:50:05.886  MIMAS      67.168991  -3.369735 0.778E-04 0.744E-04  67.166990  -3.319009   87.028575  363.58  509.65   9
N1486953209_2 2005/FEB/13 02:07:06.504  MIMAS      77.497719  -3.005470 0.805E-04 0.781E-04  77.503929  -2.924690   86.029052  277.92  477.17   9
N1487415246_1 2005/FEB/18 10:27:40.501  MIMAS      24.315369  -6.753872 0.282E-03 0.238E-03  24.316607  -6.734630  339.086824  534.86  460.40   2
N1487415295_1 2005/FEB/18 10:28:29.422  MIMAS      24.320272  -6.754572 0.127E-03 0.126E-03  24.320692  -6.735713  339.165441  532.18  460.57   3
N1487415314_1 2005/FEB/18 10:28:48.422  MIMAS      24.322172  -6.754823 0.144E-03 0.147E-03  24.322332  -6.736178  339.173616  531.25  460.88   2
N1487415604_1 2005/FEB/18 10:33:34.466  MIMAS      24.348013  -6.759531 0.148E-03 0.140E-03  24.348771  -6.740675  338.840149  533.38  461.05   2
N1487415680_1 2005/FEB/18 10:34:54.529  MIMAS      24.354180  -6.760612 0.234E-03 0.172E-03  24.357930  -6.740321  338.887449  542.92  460.25   2
N1487419458_1 2005/FEB/18 11:37:52.189  MIMAS      24.210108  -6.790605 0.739E-04 0.729E-04  24.216838  -6.767860  339.137348  553.30  456.50   8
N1487445616_1 2005/FEB/18 18:53:50.293  MIMAS      11.765057  -5.838604 0.234E-03 0.176E-03  11.793639  -5.809989  339.505350  618.31  462.40   2
N1487445710_1 2005/FEB/18 18:55:23.354  MIMAS      11.747188  -5.835987 0.248E-03 0.189E-03  11.775652  -5.806555  339.441852  618.88  460.17   2
N1487449953_1 2005/FEB/18 20:06:06.990  MIMAS      11.434233  -5.738392 0.912E-04 0.908E-04  11.446878  -5.717515  339.483746  567.16  467.37   5
N1487461586_1 2005/FEB/18 23:20:00.209  MIMAS      14.890873  -5.828726 0.105E-03 0.948E-04  14.926581  -5.808702  158.609706  393.83  528.08   5
N1487461827_1 2005/FEB/18 23:24:00.772  MIMAS      15.013094  -5.834610 0.115E-03 0.120E-03  15.043799  -5.815620  158.679682  408.46  530.69   3
N1487461846_1 2005/FEB/18 23:24:19.772  MIMAS      15.022788  -5.835197 0.921E-04 0.921E-04  15.053926  -5.816193  158.690174  407.28  530.29   5
N1487461865_1 2005/FEB/18 23:24:38.772  MIMAS      15.032543  -5.835656 0.917E-04 0.906E-04  15.062961  -5.817968  158.669763  410.61  527.44   5
N1487462020_1 2005/FEB/18 23:27:14.238  MIMAS      15.112561  -5.839714 0.940E-04 0.942E-04  15.142510  -5.822183  158.653006  412.04  527.48   5
N1487462039_1 2005/FEB/18 23:27:33.127  MIMAS      15.122421  -5.840170 0.108E-03 0.103E-03  15.151966  -5.822583  158.678038  413.08  528.10   4
N1487498795_1 2005/FEB/19 09:40:08.886  MIMAS      33.452145  -6.814386 0.102E-03 0.106E-03  33.480159  -6.793929  156.815740  413.52  534.39   4
N1487498852_1 2005/FEB/19 09:41:05.894  MIMAS      33.454859  -6.814875 0.102E-03 0.107E-03  33.483418  -6.794521  156.744503  412.16  533.37   4
N1487498871_1 2005/FEB/19 09:41:24.273  MIMAS      33.455773  -6.815026 0.122E-03 0.127E-03  33.484510  -6.795323  156.755904  412.44  531.44   3
N1487498897_1 2005/FEB/19 09:41:48.727  MIMAS      33.456701  -6.815184 0.150E-03 0.153E-03  33.484577  -6.794378  156.825658  413.49  535.50   2
N1487498984_1 2005/FEB/19 09:43:17.694  MIMAS      33.460644  -6.815879 0.149E-03 0.153E-03  33.488080  -6.794781  156.678222  414.26  536.53   2
N1487499003_1 2005/FEB/19 09:43:36.694  MIMAS      33.461238  -6.815763 0.149E-03 0.154E-03  33.489632  -6.794799  156.727413  411.89  535.16   2
N1487499022_1 2005/FEB/19 09:43:55.624  MIMAS      33.462025  -6.815883 0.123E-03 0.129E-03  33.490055  -6.795933  156.736534  414.03  532.88   3
N1487507253_1 2005/FEB/19 12:01:06.617  MIMAS      32.343135  -6.801527 0.863E-04 0.878E-04  32.375039  -6.771361  338.249415  629.82  464.06   6
N1487522492_2 2005/FEB/19 16:15:05.798  MIMAS      25.553841  -6.443901 0.121E-03 0.116E-03  25.549776  -6.390773  339.020312  555.94  362.73   3
N1487604963_1 2005/FEB/20 15:09:36.231  MIMAS      32.570232  -6.534322 0.619E-03 0.272E-03  32.596007  -6.508177    0.905124  584.91  434.14   2
N1487604997_1 2005/FEB/20 15:10:10.215  MIMAS      32.557645  -6.533670 0.108E-03 0.116E-03  32.583390  -6.507458    0.809099  584.95  434.07   4
N1487605065_1 2005/FEB/20 15:11:18.215  MIMAS      32.532128  -6.532398 0.121E-03 0.134E-03  32.557459  -6.506198    0.803524  583.76  434.13   3
N1487605167_1 2005/FEB/20 15:13:00.214  MIMAS      32.493913  -6.530137 0.596E-03 0.767E-03  32.518801  -6.504041    0.796345  582.49  434.46   2
N1487605201_1 2005/FEB/20 15:13:34.214  MIMAS      32.481313  -6.529696 0.594E-03 0.861E-03  32.506405  -6.503455    0.843112  583.01  433.97   2
N1487605235_1 2005/FEB/20 15:14:08.214  MIMAS      32.468479  -6.528696 0.590E-03 0.954E-03  32.494325  -6.502493    0.950708  585.05  433.91   2
N1487605269_1 2005/FEB/20 15:14:42.213  MIMAS      32.456103  -6.528349 0.120E-03 0.122E-03  32.482534  -6.502138    0.790791  586.96  434.07   3
N1487605303_1 2005/FEB/20 15:15:16.213  MIMAS      32.443241  -6.527314 0.121E-03 0.126E-03  32.470145  -6.501277    0.833103  588.28  434.50   3
N1487605337_6 2005/FEB/20 15:15:50.213  MIMAS      32.430770  -6.526662 0.962E-04 0.940E-04  32.457756  -6.500635    0.846251  588.50  434.51   5
N1487605371_1 2005/FEB/20 15:16:24.213  MIMAS      32.418240  -6.526293 0.107E-03 0.115E-03  32.444799  -6.499788    0.842294  587.25  433.14   4
N1487605405_1 2005/FEB/20 15:16:58.212  MIMAS      32.405553  -6.525348 0.121E-03 0.120E-03  32.431839  -6.499037    0.810691  586.51  433.76   3
N1487605439_1 2005/FEB/20 15:17:32.212  MIMAS      32.393116  -6.524623 0.108E-03 0.109E-03  32.419163  -6.498462    0.821075  585.81  434.19   4
N1487605473_1 2005/FEB/20 15:18:06.212  MIMAS      32.380741  -6.524325 0.132E-03 0.190E-03  32.406767  -6.498003    0.845315  585.71  433.69   3
N1487605541_1 2005/FEB/20 15:19:14.212  MIMAS      32.355591  -6.522620 0.159E-03 0.332E-03  32.382185  -6.496590    0.806779  587.42  434.57   3
N1487605609_1 2005/FEB/20 15:20:22.211  MIMAS      32.330672  -6.521651 0.160E-03 0.274E-03  32.357430  -6.495231    0.864031  587.80  433.35   3
N1487605643_1 2005/FEB/20 15:20:56.211  MIMAS      32.318311  -6.520898 0.159E-03 0.247E-03  32.345055  -6.494958    1.051684  587.53  434.50   3
N1487605677_1 2005/FEB/20 15:21:30.211  MIMAS      32.306063  -6.520299 0.376E-03 0.439E-03  32.332434  -6.493843    0.810555  586.75  433.33   2
N1487605711_1 2005/FEB/20 15:22:04.210  MIMAS      32.293672  -6.519305 0.208E-03 0.155E-03  32.319641  -6.493215    0.761076  585.67  434.48   2
N1487605813_1 2005/FEB/20 15:23:46.210  MIMAS      32.256794  -6.517501 0.115E-03 0.130E-03  32.283204  -6.491203    0.811505  586.87  433.79   4
N1487605847_6 2005/FEB/20 15:24:20.210  MIMAS      32.244576  -6.516794 0.112E-03 0.121E-03  32.271549  -6.490548    0.826138  588.48  433.90   4
N1487605881_1 2005/FEB/20 15:24:54.209  MIMAS      32.232334  -6.516172 0.112E-03 0.115E-03  32.259708  -6.489934    0.821601  589.65  433.91   4
N1487605915_1 2005/FEB/20 15:25:28.209  MIMAS      32.220020  -6.515650 0.125E-03 0.132E-03  32.247398  -6.489475    0.875360  589.59  434.02   3
N1487605949_1 2005/FEB/20 15:26:02.209  MIMAS      32.207902  -6.514763 0.114E-03 0.108E-03  32.234937  -6.488539    0.842001  588.64  433.94   4
N1487605983_1 2005/FEB/20 15:26:36.209  MIMAS      32.195742  -6.514189 0.118E-03 0.110E-03  32.222117  -6.487880    0.825223  586.75  433.74   4
N1487606017_1 2005/FEB/20 15:27:10.208  MIMAS      32.183583  -6.513583 0.838E-04 0.806E-04  32.209379  -6.487353    0.846429  585.05  433.97   8
N1487606051_1 2005/FEB/20 15:27:44.208  MIMAS      32.171469  -6.512877 0.832E-04 0.843E-04  32.197141  -6.486715    0.863601  584.67  434.15   7
N1487606085_1 2005/FEB/20 15:28:18.208  MIMAS      32.159275  -6.512176 0.825E-04 0.819E-04  32.184681  -6.486079    0.871844  583.89  434.34   7
N1487606119_5 2005/FEB/20 15:28:52.208  MIMAS      32.147297  -6.511488 0.756E-04 0.794E-04  32.172429  -6.485420    0.854045  583.12  434.46   9
N1487606153_1 2005/FEB/20 15:29:26.208  MIMAS      32.135135  -6.510888 0.119E-03 0.108E-03  32.160218  -6.484714    0.857890  582.97  434.15   4
N1487606187_1 2005/FEB/20 15:30:00.207  MIMAS      32.123149  -6.510191 0.842E-04 0.835E-04  32.148219  -6.484015    0.867375  582.92  434.13   7
N1488063036_2 2005/FEB/25 22:24:06.278  MIMAS      56.678784  -6.307824 0.940E-04 0.868E-04  56.718210  -6.242635  358.130525  631.83  325.36   7
N1488234697_2 2005/FEB/27 22:05:06.161  MIMAS      63.091639  -6.047837 0.744E-04 0.716E-04  63.115027  -6.030003  357.437199  581.53  462.61  10
N1488319597_4 2005/FEB/28 21:40:05.745  MIMAS      65.934147  -5.892191 0.832E-04 0.841E-04  65.934799  -5.880105  357.133627  515.15  476.42   8
N1488360998_2 2005/MAR/01 09:10:06.484  MIMAS      59.132747  -5.971665 0.959E-04 0.932E-04  59.175624  -5.909754   87.842497  335.89  380.53   6
N1488491198_2 2005/MAR/02 21:20:05.663  MIMAS      71.440390  -5.514407 0.731E-04 0.708E-04  71.464676  -5.487480   86.584941  437.37  436.51  11
N1488530799_2 2005/MAR/03 08:20:06.410  MIMAS      65.509770  -5.723549 0.110E-03 0.941E-04  65.524853  -5.613468   87.178717  193.26  452.03   6
N1488662800_2 2005/MAR/04 21:00:06.492  MIMAS      77.244975  -5.031339 0.875E-04 0.940E-04  77.313077  -5.030507  356.026196  708.88  522.77   6
N1488702700_2 2005/MAR/05 08:05:06.236  MIMAS      74.903018  -5.273137 0.748E-04 0.826E-04  74.953331  -5.263695  356.218000  658.99  493.67   9
N1488797494_1 2005/MAR/06 10:24:59.651  MIMAS      85.869940  -4.587498 0.155E-03 0.138E-03  85.914305  -4.519026  319.277219  739.34  444.35   3
N1488797560_1 2005/MAR/06 10:26:05.280  MIMAS      85.901410  -4.585174 0.151E-03 0.133E-03  85.945247  -4.516990  319.254007  737.66  444.08   3
N1488797593_1 2005/MAR/06 10:26:38.579  MIMAS      85.917360  -4.583861 0.124E-03 0.115E-03  85.960532  -4.515917  319.296340  735.69  443.18   4
N1488797626_1 2005/MAR/06 10:27:11.089  MIMAS      85.932969  -4.582769 0.105E-03 0.992E-04  85.974856  -4.514580  319.251261  733.38  440.38   5
N1488797779_1 2005/MAR/06 10:29:44.360  MIMAS      86.006106  -4.577365 0.153E-03 0.131E-03  86.041524  -4.516882  319.248679  704.49  445.14   3
N1488797812_1 2005/MAR/06 10:30:17.360  MIMAS      86.021852  -4.576179 0.171E-03 0.158E-03  86.053535  -4.518409  319.179827  691.19  444.26   3
