1.042049372648962446e+02 1.971491586436657144e+02 3.807164825789852216e+02 8.127894529150176892e-03 4.249315519113942841e-03 1.546312159263830630e-02 4.756893233073402882e+01 1.249142584447422166e+01 1.305855143944308736e+02 2.718035053216172185e-04 9.633630608030589433e-04 2.679236518499289281e-03 9.536904085756781058e+00 7.965101134068785171e+00 4.595305636489950274e+01 7.489784778148255990e-05 9.422342021073913882e-05 4.670332141159242627e-04 1.198805007921125387e+01 2.118435481172219070e+01 1.393387463890295521e+02 8.571372102424036491e-05 5.280121704403514067e-05 5.990100278945366960e-04 1.908351560311018829e+03 2.517840863927036025e+03 1.565624339659426823e+03
1.042211781532097490e+02 1.971905075483603298e+02 3.802068589637342484e+02 8.129365117410226882e-03 4.250145113371191219e-03 1.550095613026585169e-02 4.757361499903472435e+01 1.249233314664641625e+01 1.305882545444225968e+02 2.718288042972825838e-04 9.634640799487025281e-04 2.679235964040032128e-03 9.537072601181534992e+00 7.965249246552770224e+00 4.595261374410233657e+01 7.489939690216574470e-05 9.422521315068198690e-05 4.670406041743131189e-04 1.198805274023959910e+01 2.118435755323862679e+01 1.393387412033656290e+02 8.571390518451710132e-05 5.280131912978962939e-05 5.990100916346737794e-04 1.979203676935836029e+03 2.192891213341461480e+03 1.564380536565634429e+03
1.042031013890434394e+02 1.971682280404006917e+02 3.791677645173960514e+02 8.128227515035691200e-03 4.249638895233084739e-03 1.553567574238404192e-02 4.757061988841564215e+01 1.249147894637373035e+01 1.305826817798024422e+02 2.718116499645862791e-04 9.634077090711760157e-04 2.679324968298647715e-03 9.536879272709285260e+00 7.965138569826292425e+00 4.595207132198635236e+01 7.489775805589580398e-05 9.422321604761153206e-05 4.670452027433376601e-04 1.198805046338802605e+01 2.118435428108183061e+01 1.393387417470258356e+02 8.571373042301772135e-05 5.280121387676128375e-05 5.990100973724067678e-04 1.973529511933763388e+03 2.457373794591767364e+03 1.582297915285913177e+03
1.042488375183957316e+02 1.972463418069782506e+02 3.795617992229750257e+02 8.131619251090276695e-03 4.251328115976294938e-03 1.552252550725526786e-02 4.757837952938743342e+01 1.249288643354252315e+01 1.305842185608908608e+02 2.718600784394054862e-04 9.635649695258041280e-04 2.679290541670475805e-03 9.537297401023334231e+00 7.965428477983858890e+00 4.595228590028209936e+01 7.490139389868727458e-05 9.422752525630876178e-05 4.670432918624548794e-04 1.198805000333432424e+01 2.118435466146932455e+01 1.393387390715996048e+02 8.571371777454268057e-05 5.280121755104186975e-05 5.990100948931715262e-04 1.949147696112748463e+03 2.509940214429630032e+03 1.590495203267671513e+03
1.042371833477652103e+02 1.972106939043243301e+02 3.814712372659989796e+02 8.130375807765004639e-03 4.250802193488320557e-03 1.552092496355790552e-02 4.757738306867094025e+01 1.249346063719479716e+01 1.305978753180514502e+02 2.718510169143677842e-04 9.635336967493477031e-04 2.679316840594081917e-03 9.537196867198417749e+00 7.965313674718915493e+00 4.595328761431436959e+01 7.490045567951619245e-05 9.422658784894183545e-05 4.670446956546216448e-04 1.198805066829469368e+01 2.118435551440360953e+01 1.393387494638517126e+02 8.571376231209914404e-05 5.280124067223064408e-05 5.990101194835488951e-04 2.015676380467787112e+03 2.970059294456863427e+03 1.707100085364294955e+03
1.042443135254413846e+02 1.972289671731737997e+02 3.807199394243930897e+02 8.131092604539530769e-03 4.251207191450822112e-03 1.552240756587849359e-02 4.757831364671937280e+01 1.249345706143976997e+01 1.305978664910623195e+02 2.718550796899847459e-04 9.635604249321163195e-04 2.679182290009297397e-03 9.537258885099499039e+00 7.965379364655975181e+00 4.595264906238254099e+01 7.490111523669273994e-05 9.422740049142152457e-05 4.670468253452374533e-04 1.198804984142815222e+01 2.118435477247937726e+01 1.393387389474071085e+02 8.571371100155457216e-05 5.280121350413362124e-05 5.990101376095581607e-04 2.020973372966997204e+03 2.765208687528614519e+03 1.676318790010841894e+03
1.042100057372251740e+02 1.971559843091726520e+02 3.801091027441107144e+02 8.128252928075407197e-03 4.249810204909091130e-03 1.557328999099541478e-02 4.756825826391994383e+01 1.249111734847032018e+01 1.305885727943756081e+02 2.717978369678877913e-04 9.633589130466924935e-04 2.679522891135611637e-03 9.536958295609462510e+00 7.965137751167990388e+00 4.595270086950544908e+01 7.489828328508946469e-05 9.422395429126118830e-05 4.670504480641013336e-04 1.198805059684125851e+01 2.118435528507687948e+01 1.393387442888996475e+02 8.571375700531789804e-05 5.280123901297315519e-05 5.990101482916289485e-04 2.114131111272533417e+03 2.679053741430347600e+03 1.718767151993254856e+03
1.041709438839145321e+02 1.970939532997315098e+02 3.800036252149222378e+02 8.125403216987077404e-03 4.248216480411490074e-03 1.554324230297970781e-02 4.756280877240266136e+01 1.249022878055039953e+01 1.305846814932228881e+02 2.717641625658621615e-04 9.632439730792281092e-04 2.679479319694148560e-03 9.536618812795339295e+00 7.964907550438257822e+00 4.595272044270461009e+01 7.489531231360025440e-05 9.422036045605718970e-05 4.670449358978314650e-04 1.198804989021086875e+01 2.118435493892952337e+01 1.393387455836390529e+02 8.571371791343605328e-05 5.280122145584390214e-05 5.990101041593009481e-04 2.112947635088803054e+03 2.467161425742625852e+03 1.643562956062301282e+03
1.041947310169807679e+02 1.971336654657344809e+02 3.798575787621347786e+02 8.127091512291066688e-03 4.248813490890492039e-03 1.551314799687649078e-02 4.756569745975540542e+01 1.249061700858733914e+01 1.305828668607792054e+02 2.717813612157422864e-04 9.633074806345230104e-04 2.679352503816798039e-03 9.536833324907968645e+00 7.965055214559896513e+00 4.595260255282023820e+01 7.489711824871284854e-05 9.422241920911541234e-05 4.670404376106118650e-04 1.198805000334688664e+01 2.118435447208028322e+01 1.393387434513896892e+02 8.571371297915727832e-05 5.280121213084399632e-05 5.990100758549749427e-04 1.989195917513550285e+03 2.428235959190321864e+03 1.583351102736592111e+03
1.042034659997566166e+02 1.971529100347520682e+02 3.814359999574925268e+02 8.127793768190156795e-03 4.249323236292390331e-03 1.550587662742401035e-02 4.757187918025891094e+01 1.249255008767222463e+01 1.305952284271912163e+02 2.718160738007287399e-04 9.634200186851474930e-04 2.679314028779659993e-03 9.536912112244625206e+00 7.965109983428325435e+00 4.595334884253583851e+01 7.489789153431886126e-05 9.422346875740499875e-05 4.670415169077243227e-04 1.198805020118715881e+01 2.118435493231283218e+01 1.393387491682341874e+02 8.571372554877422934e-05 5.280121755972559731e-05 5.990100906184968365e-04 2.138711016691499026e+03 2.666753061327209252e+03 1.709075565595520629e+03
