1.000000000000000000e+00 -9.927735985567637256e-01 -1.269214686979260875e-01 9.982278971950014901e-01 9.908365771250067233e-01 5.107851240796644487e-02 7.027133952946007511e-01 5.809570513044545192e-01 1.924720652621266306e-02 -7.287377339819751665e-01 7.054792627345677358e-01 -3.671285106790388424e-03 3.440768311693219172e-01 -3.228426837352795231e-01 -7.771886290211268630e-03 3.637242481566068109e-01 3.522536079244847351e-01 4.734820872863922461e-03 5.200568079846948528e-04 -2.399275464854680115e-04 -5.091249920834668230e-04 4.367590118648476648e-03 4.033771697322843797e-03 -6.204221948406200143e-05 -1.617993922510433530e-02 1.404416419121145426e-02 -2.498540864780071299e-02 -9.927736127134175748e-01 9.999999999999997780e-01 8.896569824479156827e-03 -9.973203587715354645e-01 -9.898589432583349002e-01 -5.565880032076676170e-02 -7.190740221401147325e-01 -6.008083805192182547e-01 -4.278116101227974130e-03 7.440885964695914678e-01 -7.207204338968172808e-01 -4.311590914847531625e-03 -3.428369280093406246e-01 3.239431827472583625e-01 -1.310265088874398257e-04 -3.627315956835151511e-01 -3.510583086119251628e-01 -7.057217348240297020e-03 -4.907082253419323614e-04 3.680310114597266143e-04 7.272376581889086115e-05 -4.382410882035372469e-03 -3.991666875991354592e-03 -1.812907694411965696e-04 1.654985313949054737e-02 -1.333495613371546602e-02 -8.529124600800488259e-03 -1.269213551063563539e-01 8.896455251135573436e-03 1.000000000000000000e+00 -7.576038213148553191e-02 -7.913323365475499749e-02 2.891985828864862204e-02 9.707073972674779005e-02 1.281530075112976563e-01 -1.254104198234758938e-01 -9.161001981174993203e-02 8.661976058119311150e-02 6.817729427160174049e-02 -4.389479995692877751e-02 2.274979182165336178e-02 6.696079710844027311e-02 -4.242862039837901056e-02 -4.368897665149071990e-02 1.856138373202802574e-02 -2.879181073545438374e-04 -1.063655935264791116e-03 3.709813926779917306e-03 -1.784651128632059160e-04 -6.268949692986727036e-04 2.022669335148695631e-03 -2.338010438304164405e-03 -5.309761061547151571e-03 2.819589972802382660e-01 9.982278957993381274e-01 -9.973203431700901067e-01 -7.576049603688399248e-02 1.000000000000000000e+00 9.951464553753736064e-01 2.692214304592300059e-02 7.126725853726230131e-01 5.918361717548291656e-01 1.433786510970747746e-02 -7.386091558488558917e-01 7.147302686033417674e-01 3.243613990683364996e-03 3.438241888435452642e-01 -3.237949532439611255e-01 -3.909310122576618168e-03 3.637897383355027658e-01 3.524676317513573687e-01 3.986404777277235446e-03 4.974393516074473868e-04 -3.016784541746003745e-04 -2.720197605973205036e-04 4.388233386132323229e-03 4.063742112867710365e-03 -8.184619824006996445e-05 -1.655652995288755744e-02 1.373439897904936077e-02 -1.566530114234249149e-02 9.908365691176241885e-01 -9.898589211815380651e-01 -7.913334604762604918e-02 9.951464488090780991e-01 9.999999999999997780e-01 -6.920764552282214488e-02 7.057073763967149915e-01 5.853244751747345154e-01 2.045426523396150914e-02 -7.326034920581271370e-01 7.072620128201344558e-01 1.532568323781763331e-02 3.422861576170447839e-01 -3.228128750698785465e-01 -2.580365193127016812e-03 3.627865811848433597e-01 3.522140088029699911e-01 -2.546505246902976485e-03 4.530455076702962739e-04 -3.148428251459181918e-04 -1.083731503294185240e-04 4.383253659409812493e-03 4.186499238575142057e-03 -5.473352368920717448e-04 -1.706963592604666610e-02 1.302738324526591523e-02 -3.574247714852007290e-02 5.107858599079499046e-02 -5.565887280311280355e-02 2.891984477102927525e-02 2.692221612472467385e-02 -6.920757269286295643e-02 1.000000000000000000e+00 4.539622573349483964e-02 5.139050970644441774e-02 -6.468417112513455414e-02 -2.896199701135844518e-02 5.165996690506174938e-02 -1.265222112135528654e-01 2.046405645361188547e-02 -1.497874907365867765e-02 -1.421902704273186012e-02 1.355551951595451027e-02 6.507835869165041164e-03 6.803455829228134688e-02 4.564977009776203945e-04 1.564905067029263223e-04 -1.725049583002130930e-03 -4.577645785248390947e-05 -1.362981494410773478e-03 4.827935996575023238e-03 6.128406166005637493e-03 5.021044855406111944e-03 2.072034631064989807e-01 7.027134884099048850e-01 -7.190741052774749509e-01 9.707065317531295146e-02 7.126726802915572812e-01 7.057074757918033736e-01 4.539617379597713637e-02 1.000000000000000222e+00 9.249973779551911024e-01 -4.538348083468998068e-02 -9.622868878185883990e-01 9.937887509245160178e-01 1.732955676410233292e-02 3.255635359965552977e-01 -3.140983350477462577e-01 9.930872502957112033e-03 3.396567755361176166e-01 3.347832978066732634e-01 5.409119274574880620e-03 3.721690437448355471e-04 -3.894038125879413503e-04 3.876738295377778242e-04 3.136852996743743401e-03 3.034813258076728745e-03 3.992613081040422636e-04 -1.106087436448438717e-02 -1.172663846525931822e-02 3.588126359537203991e-02 5.809571670223859785e-01 -6.008084880824710039e-01 1.281529340386167726e-01 5.918362892963388022e-01 5.853245963092754689e-01 5.139046706474107579e-02 9.249974058192590443e-01 9.999999999999997780e-01 -3.026778600811856901e-01 -8.167092505737858499e-01 9.183960961537617207e-01 1.148057015759497076e-02 3.447571991609422182e-01 -3.357415044995430420e-01 1.856842957667709584e-02 3.617324439710195016e-01 3.587583950675846123e-01 4.033251114963854801e-04 2.541019658045161811e-04 -3.975026286938647532e-04 6.366221487509053558e-04 2.616877899220047907e-03 2.602956123161268964e-03 3.248420689892715890e-04 -9.013599395999024114e-03 -1.367623017794537127e-02 4.615280530036210138e-02 1.924718070909135423e-02 -4.278089726085722473e-03 -1.254104226279200429e-01 1.433783899807549410e-02 2.045423937275105131e-02 -6.468417322359103216e-02 -4.538350090652754076e-02 -3.026778772545830609e-01 1.000000000000000222e+00 7.467033857435662059e-03 -9.374740412244978935e-03 1.114664979596677666e-02 1.374534718878164287e-02 -3.120130696684940679e-03 -3.357083466940139621e-02 9.650408231834639236e-03 7.019822543378973975e-03 1.878488062308179482e-02 9.451933630117270843e-05 2.478992553492572479e-04 -9.495431702491518655e-04 -1.292228717823756119e-05 -4.652622924650504739e-05 1.097793051408292375e-04 -9.371919561950821040e-05 -3.596154716735943118e-04 -4.936304884667845616e-02 -7.287378123725628543e-01 7.440886646289168738e-01 -9.160993228790698106e-02 -7.386092360146445657e-01 -7.326035769776922946e-01 -2.896194238087115153e-02 -9.622868757090918823e-01 -8.167092121577846919e-01 7.467013890086876375e-03 1.000000000000000000e+00 -9.439414972900979084e-01 -1.451941869168734411e-01 -2.706505620434733750e-01 2.612064208749264593e-01 -5.357319584720441480e-03 -2.818240423421820573e-01 -2.781888545641571509e-01 -1.647456822950357433e-03 -4.296453738506077354e-04 3.922832522867025404e-04 -2.924721630999910877e-04 -3.272175943668837513e-03 -3.145150864947080741e-03 -2.619018079750385307e-04 1.178695762646648701e-02 9.272090749248536670e-03 -3.092982083922396486e-02 7.054793644311889711e-01 -7.207205255961761647e-01 8.661967326318581462e-02 7.147303721439584034e-01 7.072621208516015612e-01 5.165991464155136881e-02 9.937887577797602789e-01 9.183960744522289277e-01 -9.374720497491601315e-03 -9.439415161540994914e-01 1.000000000000000000e+00 -6.113597569679431187e-02 3.376000900076034927e-01 -3.273886817232231627e-01 1.043915026656705262e-02 3.519754092384174693e-01 3.482728678415499268e-01 8.638257468530264813e-03 3.855464360296355863e-04 -3.927893281550689239e-04 3.629321583841344759e-04 3.146492690301345031e-03 3.019987124030611321e-03 4.754503306124343849e-04 -1.098145033376890685e-02 -1.203216415364397225e-02 3.423302905841199562e-02 -3.671272443262030977e-03 -4.311604190937776138e-03 6.817729849812897980e-02 3.243627098546255586e-03 1.532569652999451332e-02 -1.265222133920186065e-01 1.732956697234551077e-02 1.148057862922106237e-02 1.114664849289269052e-02 -1.451941976643192633e-01 -6.113596567965841333e-02 1.000000000000000000e+00 -2.674832216724743958e-02 3.087739966838367114e-02 -2.010140100818943662e-02 -2.570647807155992254e-02 -2.225332493719374416e-02 -3.020638159995334485e-02 1.261307341948585452e-05 4.423858359155724660e-05 -1.567144393104329657e-04 7.309120448506995816e-05 3.521385710951805271e-04 -9.852246364793800903e-04 -1.180667153417169421e-03 -2.182731376124279980e-03 -7.098903302761100202e-03 3.440770282644626255e-01 -3.428371202565761999e-01 -4.389485198473233596e-02 3.438243877861386077e-01 3.422863584313225460e-01 2.046403038048898865e-02 3.255636479058288124e-01 3.447572793473871466e-01 1.374535783168825791e-02 -2.706506821501397653e-01 3.376001955418014844e-01 -2.674831817559813682e-02 1.000000000000000222e+00 -8.955568746619282372e-01 -7.360112416911906985e-02 9.740119357216916463e-01 9.255400785343430581e-01 9.413032962715091670e-03 2.169349518722830689e-04 -3.618654857317991891e-04 -1.306510628582895300e-04 1.752740757514366799e-03 2.011685292949109017e-03 -8.120364228701426861e-04 -4.773640984557388743e-03 -7.768300932442895150e-03 -8.051665884010735658e-03 -3.228429001039957447e-01 3.239433936114967105e-01 2.274985002516055968e-02 -3.237951707304184135e-01 -3.228130924266263135e-01 -1.497874248337899630e-02 -3.140984624062925223e-01 -3.357415977072831237e-01 -3.120141934205367031e-03 2.612065558424089273e-01 -3.273888033549847698e-01 3.087740289584162828e-02 -8.955568838267791154e-01 1.000000000000000000e+00 -2.197333373184094385e-01 -8.622078716814212118e-01 -9.423015203282724128e-01 -8.226556307037414043e-03 -2.261842599688416688e-05 -3.212080250673645982e-04 1.065009147558919084e-03 -9.869385123737705028e-04 -4.647638234916387934e-04 -2.032567276037692584e-03 4.602149361246012961e-03 7.398105190082250593e-03 3.259538174450475525e-03 -7.771818204159212755e-03 -1.310923768599096774e-04 6.696077587592891289e-02 -3.909243968551293601e-03 -2.580303395480515460e-03 -1.421898595189897280e-02 9.930921560328903608e-03 1.856846962646104687e-02 -3.357083208993259099e-02 -5.357368872274901120e-03 1.043919973486053671e-02 -2.010141121744097453e-02 -7.360110076738513030e-02 -2.197333592757069465e-01 1.000000000000000222e+00 1.803597691056326195e-03 1.231416891110227426e-03 -3.316829594680467935e-03 3.759816927413586383e-04 7.577679215577056999e-04 -3.033906183679382744e-03 -1.017899284508945543e-03 -3.498635347775056088e-03 9.470803368472592576e-03 -2.971324778390642429e-04 -2.934463038019857338e-04 1.581345539495378552e-02 3.637244617089506749e-01 -3.627318041736289356e-01 -4.242867527986554643e-02 3.637899538573065028e-01 3.627867987865527333e-01 1.355549083969062769e-02 3.396568970727789072e-01 3.617325314054847807e-01 9.650419567907487020e-03 -2.818241727904474137e-01 3.519755242301569331e-01 -2.570647410818385770e-02 9.740119370566493462e-01 -8.622078633679242099e-01 1.803573293640743820e-03 1.000000000000000000e+00 9.275391008721868280e-01 -8.779336540170654124e-02 4.523051945162505599e-04 -8.091123691879865661e-04 5.850331545708770337e-04 2.090835200965226754e-03 2.008642049048131595e-03 1.814665475844961118e-04 -5.150077045423831663e-03 -7.900437682533723721e-03 -9.026060061639825868e-03 3.522538530565813564e-01 -3.510585484868365969e-01 -4.368903527513370855e-02 3.524678788081566094e-01 3.522142571096355534e-01 6.507814995466553593e-03 3.347834425109847967e-01 3.587585016626865797e-01 7.019834512621289137e-03 -2.781890084288219933e-01 3.482730063736217963e-01 -2.225332530150085295e-02 9.255400913805177376e-01 -9.423015233626516052e-01 1.231393565480323271e-03 9.275391130948015261e-01 1.000000000000000222e+00 -1.793417731800946713e-01 -1.804571080781950450e-04 -3.359023641079000367e-04 1.400186111545730647e-03 1.440016304553233886e-03 1.266278955455698955e-03 5.202265842819431838e-04 -5.017871896439938043e-03 -7.853686705122171069e-03 -1.078768082244607046e-02 4.734587030090438992e-03 -7.056983155967331243e-03 1.856139775907601416e-02 3.986169570402344625e-03 -2.546740753921637387e-03 6.803456563374457589e-02 5.408954245302558320e-03 4.031884600975025939e-04 1.878487736117471357e-02 -1.647285768039160984e-03 8.638092300227403694e-03 -3.020638233028097655e-02 9.412953318754795073e-03 -8.226479676070907673e-03 -3.316831856623905176e-03 -8.779344985151525671e-02 -1.793418559184596917e-01 1.000000000000000000e+00 1.489406446183058575e-03 1.869546287549486967e-03 -9.461462598771041774e-03 3.268198464791957679e-04 1.170980394333643931e-03 -3.106652081693487590e-03 3.224916609711342159e-04 2.924491496341817998e-04 1.880461667647945548e-02 5.040207632433538155e-04 -4.751196958936592957e-04 -2.831305724076884495e-04 4.817287478061519691e-04 4.379527059218056811e-04 4.505332341062329659e-04 3.613555990356998406e-04 2.456870358893274470e-04 9.356160920727664659e-05 -4.180795299465060234e-04 3.746026537917705886e-04 1.291576494574678942e-05 2.115900211940731064e-04 -1.757603775350632071e-05 3.760775957752338864e-04 4.467151718447494031e-04 -1.858525313268567477e-04 1.488983832172370656e-03 1.000000000000000000e+00 -8.596470739976364017e-01 -1.586343520703437648e-01 9.497415133583745339e-01 7.419222655904080810e-01 5.880995564372926837e-03 -3.797290261123158781e-06 7.201041013229112858e-06 1.077619855904245987e-05 -2.333697766668495753e-04 3.619883016171456924e-04 -1.068256338265611335e-03 -2.955565270176253824e-04 -3.095135216893037111e-04 1.643565947565977820e-04 -3.851537903989836259e-04 -3.945447737181910063e-04 2.488064383777305083e-04 3.875764374189249106e-04 -3.884070231549120798e-04 4.359001298020752678e-05 -3.597604235794839181e-04 -3.231844456594855667e-04 7.576385452149628436e-04 -8.069708399235462487e-04 -3.338545516301324339e-04 1.870071700008499576e-03 -8.596470653802524842e-01 1.000000000000000000e+00 -2.011242782977218924e-01 -9.419925878915059725e-01 -8.821393403206087003e-01 -4.235054770821580425e-03 1.065314607012057954e-05 -1.090374434911476464e-06 -2.633765022180190778e-04 -4.884561720597173449e-04 5.196095941355615279e-05 3.709044412639223888e-03 -2.511793709926583352e-04 -8.732805642570173183e-05 -1.727473615196424171e-03 4.021667911237178307e-04 6.486062114967791050e-04 -9.492706354706233847e-04 -3.076129216928182811e-04 3.774404001912177206e-04 -1.561807517673618616e-04 -1.237874245519757818e-04 1.058539773066218513e-03 -3.033913413810286012e-03 5.923411320722522496e-04 1.407262658832099823e-03 -9.461558744335218582e-03 -1.586343736665435655e-01 -2.011242522027564816e-01 1.000000000000000222e+00 -2.754718323883539963e-03 -1.147604863869045077e-03 -5.626533470289274072e-03 -2.263195825985794590e-05 -2.882882353790156170e-05 6.854664207099802264e-04 4.354673290500487258e-03 -4.370012736322197167e-03 -1.733701134748900495e-04 4.375729375862757661e-03 4.371534035725111074e-03 -5.344614665830502360e-05 3.128172870491450434e-03 2.610253227061263767e-03 -1.389345648751878763e-05 -3.262850453746825568e-03 3.137668363154873501e-03 7.366054395936798293e-05 1.748478147107295887e-03 -9.829302094123901212e-04 -1.017755144944978074e-03 2.086405625651206134e-03 1.435753336991809790e-03 3.262919755744136084e-04 9.497415694537260089e-01 -9.419926149887887235e-01 -2.754775471155987161e-03 9.999999999999998890e-01 8.858533283333559494e-01 -8.802045826022175667e-02 -7.420835087990323552e-05 5.905860151929397882e-05 -6.182740676375136012e-05 4.021576514640514029e-03 -3.980006149870978817e-03 -6.217875082637946060e-04 4.051992328761443336e-03 4.175636141090319914e-03 -1.371639878210596060e-03 3.026483974929277451e-03 2.596586245080342425e-03 -4.748345893853161335e-05 -3.136259850933948486e-03 3.011507680806223535e-03 3.529382450512815817e-04 2.007735553822180032e-03 -4.610757295672925104e-04 -3.498417011495048596e-03 2.004543680649680405e-03 1.262347292562770269e-03 1.170381156651871014e-03 7.419223105123218254e-01 -8.821393574465058451e-01 -1.147657029376656116e-03 8.858533197374234280e-01 9.999999999999998890e-01 -3.475125877877138225e-01 -7.537655877765534937e-05 4.351344753052130329e-05 -4.563064813190323920e-04 -5.112715917960125627e-05 -1.920166678869060853e-04 2.020471470203230330e-03 -7.107714036121970109e-05 -5.369609138041166402e-04 4.831608989369596055e-03 4.070065943849238881e-04 3.312138094478834648e-04 1.100319445676193833e-04 -2.698767404261165261e-04 4.832608372587000379e-04 -9.857975148987953209e-04 -8.083646933432785163e-04 -2.035974057960573264e-03 9.470589446684510304e-03 1.853261682099061351e-04 5.239420389969799132e-04 -3.106377290275235716e-03 5.881023676004183166e-03 -4.235086936922013816e-03 -5.626532947095562627e-03 -8.802038307868113864e-02 -3.475125153731017935e-01 1.000000000000000000e+00 2.614073158812842639e-05 7.192548326174955003e-06 1.551660912676417359e-03 -1.617993798104100725e-02 1.654985165869895386e-02 -2.338008620683942537e-03 -1.655652872849655219e-02 -1.706963480852917783e-02 6.128407325448901981e-03 -1.106087183066557268e-02 -9.013596622962355767e-03 -9.371963721422760642e-05 1.178695531177136567e-02 -1.098144765654592014e-02 -1.180666882509506365e-03 -4.773637165710653378e-03 4.602145362044118837e-03 -2.971316887037261131e-04 -5.150072915992341335e-03 -5.017867264390779743e-03 3.224876104033410360e-04 -4.005934681044238802e-06 1.068627577468715471e-05 -2.226284553932356301e-05 -7.434987296148845841e-05 -7.549924654753006220e-05 2.629289016956744398e-05 9.999999999999997780e-01 -1.354678897904246504e-01 6.858022194507738811e-02 1.404414683359532859e-02 -1.333493848630446649e-02 -5.309762202394871684e-03 1.373438150057530380e-02 1.302736583698882455e-02 5.021044424175473940e-03 -1.172665315347903685e-02 -1.367624316175824160e-02 -3.596151091300227591e-04 9.272105508406975477e-03 -1.203217890447145708e-02 -2.182731805797135001e-03 -7.768310151112487599e-03 7.398115021514930709e-03 -2.934476314396117095e-04 -7.900447454644363501e-03 -7.853697426067637530e-03 2.924531192351197432e-04 7.439814701267051038e-06 -1.194283819172899337e-06 -2.912922762370399245e-05 5.925648289599236811e-05 4.370869525393080460e-05 7.010455111923254428e-06 -1.354678895062930433e-01 1.000000000000000000e+00 -5.013680510075633166e-03 -2.498536215155971671e-02 -8.529171145173998145e-03 2.819589945266681719e-01 -1.566525466353383203e-02 -3.574243114980024671e-02 2.072034669575143206e-01 3.588129818615148209e-02 4.615283437147515294e-02 -4.936304764682212382e-02 -3.092985624307515238e-02 3.423306392819535499e-02 -7.098904053041379079e-03 -8.051646140576396854e-03 3.259520615298942998e-03 1.581345307646416995e-02 -9.026039001688596769e-03 -1.078766028661653359e-02 1.880461132600263000e-02 1.063886166017313962e-05 -2.636702991185558534e-04 6.861637379596486263e-04 -6.170989055104125081e-05 -4.559954774941316373e-04 1.551537715699539098e-03 6.858022120529647103e-02 -5.013680103026382090e-03 1.000000000000000222e+00
