1.042764981851088066e+02 1.972641990389155637e+02 3.846226006162576141e+02 8.132828687601163439e-03 4.251911091041195995e-03 1.547974727595599273e-02 4.758812764440364163e+01 1.249640230133519481e+01 1.306088744476207637e+02 2.719172189551320121e-04 9.637276998822907371e-04 2.679505583126304182e-03 9.537619979737440801e+00 7.965555847916228949e+00 4.595538156246949058e+01 7.490387685976071562e-05 9.423069021415995288e-05 4.670366362286662598e-04 1.198804744463342331e+01 2.118435201988912553e+01 1.393387671048089089e+02 8.571354112374144816e-05 5.280112666427649122e-05 5.990100567741943674e-04 2.040338002037878596e+03 1.818617253418849486e+03 1.386553899451802408e+03
1.042742616704787082e+02 1.972646891770785942e+02 3.843426556980784312e+02 8.132799840421181883e-03 4.251964749854253781e-03 1.547754540960650897e-02 4.758825363786809248e+01 1.249644207173643728e+01 1.306106101863053937e+02 2.719163945612947998e-04 9.637329780569172701e-04 2.679401463310201927e-03 9.537591773783884008e+00 7.965549507672031737e+00 4.595504995437271845e+01 7.490374432447097935e-05 9.423057604814627400e-05 4.670379725651725017e-04 1.198805134518698345e+01 2.118435610763449262e+01 1.393387617380842300e+02 8.571380884777033457e-05 5.280126633689298819e-05 5.990100822177892980e-04 2.026102546033501312e+03 1.833971909107415968e+03 1.376604614193270208e+03
1.042764853932750384e+02 1.972651087822644342e+02 3.845993352089251971e+02 8.132851387751320604e-03 4.251948838016775083e-03 1.548448726526029280e-02 4.758834095099245332e+01 1.249647158748069131e+01 1.306099131425025917e+02 2.719178522407158702e-04 9.637327368603205036e-04 2.679493180475714040e-03 9.537618663647874584e+00 7.965556460975594000e+00 4.595532167712088523e+01 7.490389265764765359e-05 9.423070687167382211e-05 4.670378500710529990e-04 1.198805230784737219e+01 2.118435775663057541e+01 1.393387662825913935e+02 8.571387240085804021e-05 5.280129251125738798e-05 5.990100801185405718e-04 1.997285807548502362e+03 1.847392862328306364e+03 1.385526352085593999e+03
1.042747969403805399e+02 1.972644912615864143e+02 3.844573568470966052e+02 8.132814208434804501e-03 4.251939943256135244e-03 1.546634204186526744e-02 4.758832678538920646e+01 1.249647241669370779e+01 1.306103914385021199e+02 2.719171444920354618e-04 9.637333012723111724e-04 2.679381826211996165e-03 9.537597203551854363e+00 7.965550996191559818e+00 4.595513001997802860e+01 7.490378347025369117e-05 9.423062649699704579e-05 4.670361112376374742e-04 1.198805027439150450e+01 2.118435629352820015e+01 1.393387648126003171e+02 8.571374822070021145e-05 5.280122914364746158e-05 5.990100567424162933e-04 2.029953944614705051e+03 1.808126423264784080e+03 1.378155745608015877e+03
1.042756931398922404e+02 1.972643869657829896e+02 3.846138905881329606e+02 8.132811368955479223e-03 4.251970361872629833e-03 1.549163325186006523e-02 4.758842538834402092e+01 1.249652812429187243e+01 1.306111069248172498e+02 2.719178103537169011e-04 9.637347093816297713e-04 2.679496917180088783e-03 9.537610119870675973e+00 7.965552919269986987e+00 4.595529424522074180e+01 7.490383144555826057e-05 9.423066010621548145e-05 4.670393572406347370e-04 1.198804977297429808e+01 2.118435505346034375e+01 1.393387678959223592e+02 8.571370300512180546e-05 5.280120737659871327e-05 5.990100872845001293e-04 2.082280520355387125e+03 1.799203366956838181e+03 1.383060149680850827e+03
1.042751804113212017e+02 1.972627572027234919e+02 3.846683679308528099e+02 8.132760817495582675e-03 4.251924532116241502e-03 1.548245633954409284e-02 4.758826361488241474e+01 1.249650652341541068e+01 1.306109146662994931e+02 2.719169868455361999e-04 9.637307991136776723e-04 2.679475411674560933e-03 9.537607749990362649e+00 7.965549845453282707e+00 4.595532854186791383e+01 7.490381283726055077e-05 9.423064277816506926e-05 4.670379087377924884e-04 1.198805016465507478e+01 2.118435495844101624e+01 1.393387672844960719e+02 8.571371733923114440e-05 5.280120809152983187e-05 5.990100816115906130e-04 2.014308462751522484e+03 1.870453647110925203e+03 1.392764018520615537e+03
1.042501971689912637e+02 1.972151391305369259e+02 3.845398760165022622e+02 8.130805902048444250e-03 4.250811791364527900e-03 1.545217766044969937e-02 4.758304889834035123e+01 1.249550263209466650e+01 1.306081332586826989e+02 2.718849989441796144e-04 9.636250107542923852e-04 2.679393310973336891e-03 9.537394217694368237e+00 7.965391323614368524e+00 4.595527289050642139e+01 7.490192481609770573e-05 9.422839200227573907e-05 4.670329327652133588e-04 1.198805183671533747e+01 2.118435723186138375e+01 1.393387703747820865e+02 8.571384777850024443e-05 5.280128634910096375e-05 5.990100462337340443e-04 2.034498279946015828e+03 1.811755205736389826e+03 1.383022409417213794e+03
1.042747788756397114e+02 1.972646941325842249e+02 3.844550756568388010e+02 8.132801161056420203e-03 4.251986665973745035e-03 1.549100095715426686e-02 4.758838951352614544e+01 1.249650655990969916e+01 1.306113950588744785e+02 2.719170699331366933e-04 9.637353365554142490e-04 2.679455384432682594e-03 9.537598273135911242e+00 7.965551085038129919e+00 4.595514440113516486e+01 7.490376522624463162e-05 9.423060120283271329e-05 4.670398097772174881e-04 1.198804844191734631e+01 2.118435320376227082e+01 1.393387701034684767e+02 8.571361304222902509e-05 5.280116804863265183e-05 5.990100943478539374e-04 2.097032020533185459e+03 1.818601649861113401e+03 1.394770424298811577e+03
1.042485944417227444e+02 1.972162888797505786e+02 3.842959355756929085e+02 8.130809009720043473e-03 4.250883932912893209e-03 1.545390401493029059e-02 4.758316607841351242e+01 1.249548201414787130e+01 1.306077559413890867e+02 2.718857998361797943e-04 9.636281281306136601e-04 2.679364574070355106e-03 9.537374047815298184e+00 7.965389253125576552e+00 4.595509099391988883e+01 7.490181887651643376e-05 9.422829248144072535e-05 4.670335439050193839e-04 1.198805163226236026e+01 2.118435632896969167e+01 1.393387667739776248e+02 8.571382561835209760e-05 5.280127160026720410e-05 5.990100647669218325e-04 1.992651529817248274e+03 1.894680152583646077e+03 1.400832189055224035e+03
1.042510978518317586e+02 1.972174014401367401e+02 3.844540453574620642e+02 8.130879416108986388e-03 4.250878458934081311e-03 1.546836717062214164e-02 4.758316202927912997e+01 1.249549996653246708e+01 1.306081701478472610e+02 2.718856028582025165e-04 9.636282994497530905e-04 2.679442962321154382e-03 9.537402449646101843e+00 7.965397747194781886e+00 4.595523936089349348e+01 7.490198387087010335e-05 9.422844850535928244e-05 4.670352710775937249e-04 1.198805197481959617e+01 2.118435738049389272e+01 1.393387678224366937e+02 8.571385769459798608e-05 5.280129468350926153e-05 5.990100592307821435e-04 1.982644802342217645e+03 1.876696052581787171e+03 1.391226374670191717e+03
1.042715138698776371e+02 1.972646570109338029e+02 3.837128915484670983e+02 8.132717983002843432e-03 4.251955348553417870e-03 1.549233260379213883e-02 4.758745446355449360e+01 1.249608271101463153e+01 1.306073720952934991e+02 2.719121504843633819e-04 9.637204963625645984e-04 2.679422603998445323e-03 9.537562484321055578e+00 7.965543197992920987e+00 4.595470902444413497e+01 7.490351953284913916e-05 9.423027097857934861e-05 4.670398374959863373e-04 1.198805186626479369e+01 2.118435654809511703e+01 1.393387638938718567e+02 8.571383162389130319e-05 5.280126928154204295e-05 5.990100771864925212e-04 2.069028354842840599e+03 1.810571670296346838e+03 1.389046664542704093e+03
